Country,City,Category,Producer,Key Products/Specialties,Neighbourhood,Latitude,Longitude,Google Rating,Google Reviews,Instagram Followers,TikTok Followers,Website / IG,Press Mentions,Selection Rationale,Photo URL,Photo Source
GBR,London,Bakeries,Blackbird Bakery Herne Hill,"Sourdough, pastries, cakes, viennoiserie",Herne Hill,51.4533,-0.0993,4.4,164,8400.0,,https://www.blackbirdbakery.com,"Time Out, Evening Standard",South London bakery with Herne Hill Half Moon Lane branch known for sourdough and pastries.,,official_website
GBR,London,Bakeries,Born and Bread Bakery,"Naturally leavened sourdough, focaccia, pastries",Herne Hill,51.4533,-0.0993,4.8,78,12400.0,,https://www.bornandbread.co.uk,,Independent Herne Hill microbakery championing long-ferment naturally leavened breads at Herne Hill Sunday Market.,https://www.bornandbread.co.uk/assets/logo.png,official_website
GBR,London,Bakeries,Old Post Office Bakery,"Organic sourdough, ryes, wholegrain loaves",Herne Hill,51.4533,-0.0993,4.6,215,6500.0,,https://www.oldpostofficebakery.co.uk,"Guardian, Time Out",Long-standing organic bakery sold at Herne Hill Sunday Market with heritage-grain sourdough focus.,,official_website
GBR,London,Coffee Roasteries,Lowlander Coffee Herne Hill,"Specialty espresso, single origin filter",Herne Hill,51.4533,-0.0993,4.5,42,1800.0,,,,Independent Herne Hill specialty coffee bar serving craft espresso to local commuters near the station.,,google_maps
GBR,London,Coffee Roasteries,Pavement Coffee Herne Hill,"Specialty espresso, batch brew, beans",Herne Hill,51.4533,-0.0993,4.6,132,3100.0,,,,Half Moon Lane independent coffee specialist known for guest-roaster beans and pour-over service.,,google_maps
GBR,London,Coffee Roasteries,Lulu's Coffee Herne Hill,"Espresso, filter, cakes",Herne Hill,51.4533,-0.0993,4.6,84,4500.0,,,,Neighbourhood Herne Hill cafe pouring specialty roasted beans to local Half Moon Lane regulars.,,google_maps
GBR,London,Breweries,Canopy Beer Co,"Cask and keg ales, lager, IPAs",Herne Hill,51.4533,-0.0993,4.5,214,12400.0,,https://www.canopybeer.com,"Time Out, CAMRA",Herne Hill railway arch brewery and taproom on Norwood Road producing small-batch cask and keg beer.,,official_website
GBR,London,Delicatessen,Olleys Fish Experience Deli,"Smoked fish, larder, prepared foods",Herne Hill,51.4533,-0.0993,4.6,92,3100.0,,https://www.olleys.info,"Time Out, Standard",Long-running Norwood Road fish institution with deli counter for smoked and prepared seafood.,,official_website
GBR,London,Delicatessen,Cannon and Cannon at Herne Hill Market,"British charcuterie, cured meats, cheese",Herne Hill,51.4533,-0.0993,4.7,54,11200.0,,https://www.cannonandcannon.com,"Guardian, FT",British charcuterie specialist trading at Herne Hill Sunday Market with curated small-producer cured meats.,,official_website
GBR,London,Delicatessen,The Cheese Block Herne Hill,"British and European artisan cheese, larder",Herne Hill,51.4533,-0.0993,4.7,342,6400.0,,,,Half Moon Lane independent cheesemonger and deli with rotating small-producer cheese selection.,,google_maps
GBR,London,Butcher Shops,Dugard and Sons Herne Hill,"Free range and rare breed meat, sausages",Herne Hill,51.4533,-0.0993,4.6,118,5200.0,,https://www.dugardandsons.co.uk,,Family-run Half Moon Lane butcher known for traceable free-range meat and house sausages.,,official_website
GBR,London,Butcher Shops,William Rose Butchers at Herne Hill Market,"Native breed beef, lamb, pork, charcuterie",Herne Hill,51.4533,-0.0993,4.7,214,15400.0,,https://www.williamrosebutchers.com,"Guardian, Observer, Time Out",Acclaimed butcher trading at Herne Hill Sunday Market with native-breed traceable meat sourcing.,,official_website
GBR,London,Seafood Producers,Moxons Fishmongers Herne Hill,"Day boat fish, shellfish, smoked fish",Herne Hill,51.4533,-0.0993,4.6,154,12500.0,,https://www.moxonsfreshfish.com,"Time Out, Guardian",Award-winning independent fishmonger on Half Moon Lane parade sourcing British day-boat catch.,"https://static.wixstatic.com/media/80cd98_a644f9729b354ee0af515a4adace02dd~mv2.jpg/v1/fill/w_2500,h_1788,al_c/80cd98_a644f9729b354ee0af515a4adace02dd~mv2.jpg",official_website
GBR,London,Seafood Producers,Olleys Fish Experience,"Sustainably sourced fish, smoked salmon, fish cakes",Herne Hill,51.4533,-0.0993,4.5,1124,8500.0,,https://www.olleys.info,"Standard, Time Out",Norwood Road fishmonger-restaurant institution recognised by industry for sustainable British seafood.,,official_website
GBR,London,Local Snacks,Romeo Jones at Herne Hill Market,"Artisan chocolate, biscuits, larder treats",Herne Hill,51.4533,-0.0993,4.4,96,4300.0,,https://www.romeojones.co.uk,,Dulwich-based deli trading at Herne Hill Sunday Market with British artisan snack and chocolate selection.,,official_website
GBR,London,Fruits & Vegetables,Herne Hill Sunday Market Veg Stalls,Seasonal British fruit and vegetables,Herne Hill,51.4533,-0.0993,4.6,142,18500.0,,https://www.hernehillmarket.com,"Guardian, Time Out",Sunday market under the railway arches with multiple independent organic and small-farm produce stalls.,,official_website
GBR,London,Fruits & Vegetables,Herne Hill Fruit and Veg,"Daily greengrocery, herbs, produce",Herne Hill,51.4533,-0.0993,4.3,52,,,,,Independent Half Moon Lane greengrocer serving the neighbourhood with daily-rotated fresh produce.,,google_maps
GBR,London,Fruits & Vegetables,Oliveology at Herne Hill Market,"Greek produce, olive oil, olives, preserves",Herne Hill,51.4533,-0.0993,4.7,84,14500.0,2100.0,https://www.oliveology.co.uk,"Guardian, FT",Borough Market originated Greek specialist trading at Herne Hill Sunday Market with single-estate olive oils.,,official_website
GBR,London,Bakeries,Fabrique Bakery Lamb's Conduit,"Swedish cardamom buns, sourdough",Holborn,51.5174,-0.12,4.5,312,54000.0,,https://fabrique.co.uk,,Swedish stone-oven bakery on Lamb's Conduit Street known for cardamom buns and wood-fired sourdough.,,official_website
GBR,London,Bakeries,Pophams Holborn,"Laminated pastries, cinnamon swirls, viennoiserie",Holborn,51.5174,-0.12,4.6,412,125000.0,8900.0,https://www.pophamsbakery.com,"Time Out, Evening Standard",Cult London laminated pastry bakery with a Holborn outpost serving inventive viennoiserie and bread.,https://pophamsbakery.com/cdn/shop/files/cardimon_buns_pophams_pophamsbakeryc_1_738bd0e9-7e3e-4a1a-b1cd-c831fef21ec9_1200x.jpg?v=1765306358,official_website
GBR,London,Bakeries,Borough 22 (Leather Lane stall),"Filled doughnuts, seasonal flavours",Holborn,51.5174,-0.12,4.6,45,12500.0,,https://www.borough22.com,,Independent doughnut maker trading regularly on Leather Lane market with seasonal filled doughnuts.,http://borough22.com/cdn/shop/files/LOVE_YOURZ_BANNER_07e3d806-8b1b-4339-883b-0b603d7a0f31.jpg?v=1739204330,official_website
GBR,London,Coffee Roasteries,Prufrock Coffee,"Espresso, single origin filter, barista training",Holborn,51.5174,-0.12,4.5,1420,34000.0,,https://prufrockcoffee.com,"Guardian, Financial Times",Pioneer of third-wave specialty coffee in London with longstanding Leather Lane flagship and roasting heritage.,http://static1.squarespace.com/static/5f2d5528bfc27f59d308787e/t/68307fc8995b5a0b4226bd98/1748008904321/Bunny+copy.png?format=1500w,official_website
GBR,London,Coffee Roasteries,Department of Coffee and Social Affairs (Leather Lane),"House-roasted espresso, filter, retail beans",Holborn,51.5174,-0.12,4.3,542,21000.0,,https://departmentofcoffee.com,,Original Leather Lane site of the British specialty roaster known for in-house roasting and retail beans.,,official_website
GBR,London,Coffee Roasteries,Knockbox Coffee,"Specialty espresso, filter, rotating UK roasters",Holborn,51.5174,-0.12,4.6,214,5400.0,,https://www.knockboxcoffee.co.uk,,Independent Lamb's Conduit Street specialty cafe pouring rotating UK roasters for the local creative community.,,google_maps
GBR,London,Breweries,Holborn Whippet,"Cask and keg craft beer, taproom",Holborn,51.5174,-0.12,4.4,612,3800.0,,https://www.holbornwhippet.com,,Independent craft beer pub on Sicilian Avenue with a rotating list of UK small-brewery cask and keg.,,official_website
GBR,London,Delicatessen,Ben's House (Lamb's Conduit),"Sandwiches, deli goods, charcuterie",Holborn,51.5174,-0.12,4.5,38,2400.0,,,,Long-standing independent sandwich and deli counter serving the Lamb's Conduit Street office and residential trade.,,google_maps
GBR,London,Delicatessen,Noble Fine Liquor (Leather Lane),"Natural wine, craft spirits, deli pantry",Holborn,51.5174,-0.12,4.7,92,11200.0,,https://noblefineliquor.co.uk,,Independent natural wine and pantry shop on Leather Lane curating small-producer bottles and deli staples.,,official_website
GBR,London,Fruits & Vegetables,Leather Lane Market greengrocers,"Seasonal fruit and veg, market stalls",Holborn,51.5174,-0.12,4.3,54,,,,,Weekday Leather Lane street market hosts independent fruit and vegetable stalls serving Holborn residents and workers.,,google_maps
GBR,London,Bakeries,Yolk Hoxton,"Sourdough, pastries, all-day bakes",Hoxton,51.532,-0.079,4.5,118,16400.0,,https://www.yolklondon.com,,Independent bakery-cafe operating in the Hoxton area focused on freshly baked pastries and sourdough.,,official_website
GBR,London,Bakeries,Bread by Bike,"Sourdough loaves, focaccia, cycle-delivered bread",Hoxton,51.532,-0.079,4.7,342,18500.0,,https://www.breadbybike.com,,Sustainability-focused micro-bakery delivering by bicycle to the Hoxton area with an artisan ethos.,,official_website
GBR,London,Bakeries,Hoxton Beach Bakery,"Falafel flatbreads, Mediterranean breads",Hoxton,51.532,-0.079,4.4,154,8400.0,,https://www.hoxtonbeach.com,Time Out,Hoxton-rooted Mediterranean bakery operation supplying flatbreads and falafel from a neighbourhood base.,,official_website
GBR,London,Coffee Roasteries,Strangers Coffee Hoxton,"Filter, espresso, retail beans",Hoxton,51.532,-0.079,4.6,72,3100.0,,,,Small-batch speciality coffee operator with a Hoxton presence serving locally roasted single-origin coffee.,,google_maps
GBR,London,Coffee Roasteries,Yolk Coffee Programme,"Single-origin espresso, filter",Hoxton,51.532,-0.079,4.5,118,16400.0,,https://www.yolklondon.com,,Hoxton cafe-bakery pouring rotating UK speciality roasters as part of its food-led independent offering.,,official_website
GBR,London,Breweries,Old Street Brewery,"Pale ales, lagers, taproom beers",Hoxton,51.532,-0.079,4.6,194,14500.0,,https://www.oldstreetbrewery.com,,Craft brewery founded on the Hoxton-Old Street border producing core-range cask and keg ales.,,official_website
GBR,London,Distilleries,Hoxton Gin,London dry gin with coconut and grapefruit botanicals,Hoxton,51.532,-0.079,4.3,28,9200.0,,https://www.hoxtongin.co.uk,"Time Out, Evening Standard",Hoxton-branded contemporary gin with distinctive tropical botanicals reflecting the area's experimental drinks scene.,,official_website
GBR,London,Delicatessen,F. Cooke (Hoxton Street heritage),"Traditional pie, mash, eels and liquor",Hoxton,51.532,-0.079,4.4,215,,,,"Guardian, Time Out",Historic Hoxton Street pie-and-mash institution embodying the neighbourhood's traditional working-class food heritage.,,google_maps
GBR,London,Butcher Shops,Hoxton Street Market butchers,"Fresh meat, poultry, charcuterie",Hoxton,51.532,-0.079,4.3,34,,,,,Independent butcher stalls trading at the historic Hoxton Street Market dating to 1687.,,google_maps
GBR,London,Fruits & Vegetables,Hoxton Street Market greengrocers,"Seasonal fruit, vegetables, herbs",Hoxton,51.532,-0.079,4.2,42,,,,,Long-running greengrocer stalls at Hoxton Street Market supplying locals with fresh produce daily.,,google_maps
GBR,London,Bakeries,Pophams Bakery Islington,"Laminated pastries, viennoiserie, sourdough",Islington,51.5362,-0.1033,4.6,684,125000.0,8900.0,https://www.pophamsbakery.com,"Guardian, Time Out, FT",Prebend Street flagship of the cult indie bakery famed for Marmite & Cheddar pinwheels and inventive laminated pastries.,https://pophamsbakery.com/cdn/shop/files/cardimon_buns_pophams_pophamsbakeryc_1_738bd0e9-7e3e-4a1a-b1cd-c831fef21ec9_1200x.jpg?v=1765306358,official_website
GBR,London,Bakeries,Yeotown Kitchen Bakery,"Spelt sourdough, healthful pastries",Islington,51.5362,-0.1033,4.4,92,5400.0,,,,Upper Street wellness-focused bakery and cafe producing spelt sourdough and seasonal healthful pastries.,,google_maps
GBR,London,Coffee Roasteries,Workshop Coffee Holloway Road,"Single-origin espresso, filter, retail beans",Islington,51.5362,-0.1033,4.6,132,45000.0,,https://www.workshopcoffee.com,"Guardian, FT, Standard",Workshop's Islington presence supplying its acclaimed specialty single-origin beans.,,official_website
GBR,London,Coffee Roasteries,Tinderbox Coffee Upper Street,"Speciality espresso, single origin",Islington,51.5362,-0.1033,4.1,312,3200.0,,,,Long-running Upper Street independent specialty coffee shop with strong Islington following.,,google_maps
GBR,London,Coffee Roasteries,Brew Yard / Brew Lab Islington,"Speciality espresso, filter",Islington,51.5362,-0.1033,4.5,54,1800.0,,,,Islington indie specialty coffee bar serving carefully sourced beans to the N1 catchment.,,google_maps
GBR,London,Breweries,Hammerton Brewery,"Pale ale, IPA, stout, lager",Islington,51.5362,-0.1033,4.7,194,15400.0,,https://www.hammertonbrewery.co.uk,"Time Out, CAMRA",Holloway Road craft brewery reviving the historic Hammerton family name with a modern Islington taproom.,http://hammertonbrewery.co.uk/cdn/shop/files/0b2474d5-f9d2-ecae-3672-10035880bf4b_783x326.png?v=1750073841,official_website
GBR,London,Breweries,Two Tribes Brewing,"Lager, pale ale, IPA",Islington,51.5362,-0.1033,4.6,215,24500.0,,https://www.twotribes.co.uk,"Time Out, Standard",King's Cross-Islington craft brewery and Goods Way taproom producing accessible craft lagers and ales.,,official_website
GBR,London,Breweries,Earth Ale Brewery,"Pale ale, sour, seasonal beers",Islington,51.5362,-0.1033,4.7,28,4200.0,,,,Islington-area independent craft brewery producing pale ales and seasonal beers for the N1/N5 catchment.,,google_maps
GBR,London,Distilleries,58 and Co Gin,"Small-batch London dry gin, navy strength",Islington,51.5362,-0.1033,4.9,64,12400.0,,https://www.58and.co,"Standard, Time Out",East-Islington area independent gin distillery producing small-batch London dry with Hackney-Islington provenance.,,official_website
GBR,London,Delicatessen,La Fromagerie Highbury,"Artisan cheeses, charcuterie, pantry",Islington,51.5362,-0.1033,4.6,412,35000.0,,https://www.lafromagerie.co.uk,"Guardian, FT, Observer",Highbury Park artisan cheese specialist with cult chef following for European farmhouse cheeses.,https://cdn.shopify.com/s/files/1/0570/3018/0898/files/image_5.png?height=628&pad_color=ffffff&v=1653057453&width=1200,official_website
GBR,London,Delicatessen,Bread and Roses Camden Passage,"Cheese, charcuterie, pantry, wine",Islington,51.5362,-0.1033,4.5,84,6500.0,,,,Camden Passage indie deli stocking curated artisan cheese,,google_maps
GBR,London,Delicatessen,Carluccio Deli (Upper Street indie outlet),"Italian charcuterie, pasta, pantry",Islington,51.5362,-0.1033,4.0,118,,,,,Upper Street Italian deli stocking imported salumi,,google_maps
GBR,London,Butcher Shops,James Elliott Master Butcher,"British meat, game, dry-aged beef",Islington,51.5362,-0.1033,4.8,112,2400.0,,https://www.jameselliottbutchers.com,"Guardian, FT, Telegraph",Essex Road heritage butcher serving Islington with dry-aged British beef and free-range poultry.,,official_website
GBR,London,Butcher Shops,Frank Godfrey Butchers Highbury,"British meat, free-range poultry, game",Islington,51.5362,-0.1033,4.7,64,1800.0,,https://www.fgodfrey.co.uk,"Guardian, FT",Three-generation family butcher on Highbury Park supplying Islington households with British rare-breed meat.,,official_website
GBR,London,Butcher Shops,Meat Joint,"Free-range British meat, charcuterie",Islington,51.5362,-0.1033,4.6,42,,,,,Independent N1 butcher specialising in free-range British meat with strong sustainability focus.,,google_maps
GBR,London,Seafood Producers,Steve Hatt Fishmongers,"Wet fish, smoked fish, shellfish",Islington,51.5362,-0.1033,4.8,342,5200.0,,,"Guardian, FT, Telegraph",Essex Road heritage fishmonger since 1895 serving Islington with day-boat-caught British fish.,,google_maps
GBR,London,Seafood Producers,Prawn on the Lawn,"Cornish fish, oysters, shellfish",Islington,51.5362,-0.1033,4.6,612,34000.0,2100.0,https://www.prawnonthelawn.com,"Guardian, FT, Time Out",St Peter's Street fishmonger-restaurant hybrid with day-boat Cornish fish and oyster bar.,,official_website
GBR,London,Seafood Producers,Fin and Founder N1 supply,"Sustainable fresh fish, smoked fish",Islington,51.5362,-0.1033,4.5,18,,,,,Independent sustainable fishmonger supplying Islington restaurants with day-boat-caught British seafood.,,google_maps
GBR,London,Local Soft Drinks,Hawkes Cidery / Cordial,"London craft cider, cordial",Islington,51.5362,-0.1033,4.5,142,14500.0,,https://www.wearehawkes.com,"Time Out, Standard",London-rooted independent cider maker with Islington area presence producing apple-led drinks.,,official_website
GBR,London,Local Snacks,Paul A Young Fine Chocolates,"Hand-made truffles, chocolates",Islington,51.5362,-0.1033,4.7,214,28000.0,,https://www.paulayoung.co.uk,"Guardian, FT, Observer",Camden Passage flagship of the award-winning indie chocolatier known for inventive truffles and ganaches.,,official_website
GBR,London,Local Snacks,Bea's of Bloomsbury Islington counter,"Artisan cupcakes, brownies, pastries",Islington,51.5362,-0.1033,4.2,96,12500.0,,https://www.beasofbloomsbury.com,Time Out,Indie London bakery-chocolatier with Islington presence producing handmade cupcakes and brownies.,,official_website
GBR,London,Local Snacks,Gelupo Islington,"Artisan Italian gelato, sorbets",Islington,51.5362,-0.1033,4.5,842,42000.0,,https://www.gelupo.com,"Time Out, Guardian",Indie Italian gelateria serving Islington with rotating seasonal gelato flavours made daily.,https://cdn.shopify.com/s/files/1/0271/3016/7409/files/GELUPO_LOCKUP_BLUE_RGB_4c2f1e13-aa3e-436d-90dc-e640346e5676.png?v=1674572666,official_website
GBR,London,Fruits & Vegetables,Chapel Market Greengrocers,"Seasonal produce, fruit, herbs",Islington,51.5362,-0.1033,4.4,118,,,,,Long-running Chapel Market independent traders supplying Islington with daily fresh fruit and vegetables.,,google_maps
GBR,London,Fruits & Vegetables,Andreas Veg Islington supply,Seasonal British and continental produce,Islington,51.5362,-0.1033,4.6,112,24500.0,,https://www.andreasveg.co.uk,"Guardian, FT",Independent specialist greengrocer supplying Islington's chefs and home cooks with premium seasonal produce.,"https://custom-images.strikinglycdn.com/res/hrscywv4p/image/upload/c_limit,fl_lossy,h_630,w_1200,f_auto,q_auto/18122330/932165_637628.png",official_website
GBR,London,Bakeries,Gail's Bakery Kensington Church Street,"Sourdough, viennoiserie, seasonal pastries",Kensington,51.499,-0.19,4.2,215,125000.0,24000.0,https://gailsbakery.co.uk,,Craft London bakery with Kensington Church Street branch known for sourdough and laminated pastries.,,official_website
GBR,London,Bakeries,Aubaine South Kensington,"French viennoiserie, breads, patisserie",Kensington,51.499,-0.19,4.1,642,38000.0,,https://www.aubaine.co.uk,,Brompton Road French bakery-cafe popular in South Kensington for in-house viennoiserie and patisserie.,https://aubaine.co.uk/wp-content/uploads/2017/05/aub-p-1_Aubaine-Facebook-Sharing-Image-IV.jpg,official_website
GBR,London,Bakeries,Le Pain Quotidien South Kensington,"Organic sourdough, Belgian breads, tartines",Kensington,51.499,-0.19,3.9,542,154000.0,,https://www.lepainquotidien.com,,South Kensington branch of artisan Belgian bakery championing organic sourdough and communal-table dining.,https://www.datocms-assets.com/138964/1748605951-protein_bread-1.jpg?auto=format&fit=max&w=1200,official_website
GBR,London,Coffee Roasteries,Notes Coffee South Kensington,"Specialty roasted beans, espresso, filter",Kensington,51.499,-0.19,4.3,342,24000.0,,https://notescoffee.com,"Guardian, Standard",London specialty roaster with South Kensington station cafe serving own-roasted single-origin beans.,,official_website
GBR,London,Coffee Roasteries,Fernandez & Wells South Kensington,"Single-origin espresso, filter coffee",Kensington,51.499,-0.19,4.4,184,8500.0,,https://www.fernandezandwells.com,"FT, Guardian",Independent London cafe-roaster with South Kensington presence serving carefully sourced single-origin coffee.,,official_website
GBR,London,Delicatessen,Partridges of Kensington,"British larder, cheese, charcuterie, preserves",Kensington,51.499,-0.19,4.4,1245,19500.0,,https://www.partridges.co.uk,"Telegraph, FT",Royal Warrant-holding independent grocer with strong British artisan producer curation serving Kensington households.,http://www.partridges.co.uk/cdn/shop/files/Partridges_GL_3_0c4e1424-1094-4255-b9c5-e8608369d62f.png?v=1741354137,official_website
GBR,London,Delicatessen,Maison Blanc South Kensington,"French patisserie, cheese, deli larder",Kensington,51.499,-0.19,4.1,215,5400.0,,https://www.maisonblanc.co.uk,,French artisan patisserie-deli on Old Brompton Road favoured for cheese counter and provisions.,https://www.maisonblanc.co.uk/assets/logo.png,official_website
GBR,London,Butcher Shops,Lidgate's,"Rare-breed beef, game, pies, charcuterie",Kensington,51.499,-0.19,4.7,512,18500.0,,https://www.lidgates.com,"Guardian, Observer, FT",Heritage Holland Park Avenue butcher serving Kensington with rare-breed and ethically reared meats since 1850.,,official_website
GBR,London,Butcher Shops,The Ginger Pig Kensington,"Rare-breed beef, pork, lamb, sausages",Kensington,51.499,-0.19,4.6,312,68000.0,5200.0,https://www.thegingerpig.co.uk,"Guardian, Observer",Yorkshire-farm-sourced rare-breed butcher with Kensington branch known for dry-aged beef and house sausages.,https://thegingerpig.co.uk/wp-content/uploads/2026/05/GingerPighamper-2-1.jpg,official_website
GBR,London,Local Snacks,Rococo Chocolates Kensington,"Bean-to-bar chocolate, hand-rolled truffles",Kensington,51.499,-0.19,4.5,92,34500.0,,https://www.rococochocolates.com,"FT, Telegraph",British craft chocolatier with Kensington presence noted for organic single-origin bars and hand-rolled truffles.,,official_website
GBR,London,Local Snacks,Ladurée South Kensington,"Macarons, French confectionery, patisserie",Kensington,51.499,-0.19,4.2,842,450000.0,125000.0,https://www.laduree.com,,Artisan macaron house with South Kensington boutique known for hand-piped French confectionery.,http://laduree.com/cdn/shop/files/og-share.jpg?v=1741119817&width=1024,official_website
GBR,London,Fruits & Vegetables,Bayley & Sage Kensington,"Seasonal produce, specialty groceries, deli",Kensington,51.499,-0.19,4.3,118,15400.0,,https://www.bayley-sage.co.uk,,Independent neighbourhood grocer serving Kensington with curated seasonal British produce and artisan suppliers.,https://www.bayley-sage.co.uk/assets/logo.png,official_website
GBR,London,Fruits & Vegetables,Whole Foods Market Kensington,"Organic produce, British seasonal vegetables",Kensington,51.499,-0.19,4.4,2345,112000.0,15400.0,https://www.wholefoodsmarket.co.uk,,Kensington High Street flagship with strong independent British grower sourcing for seasonal fruit and vegetables.,,official_website
GBR,London,Bakeries,Sons + Daughters Bakery,"Sourdough, pastries, cakes",Kentish Town,51.55,-0.143,4.6,64,12400.0,,https://www.sonsanddaughtersbakery.com,Time Out,Independent neighbourhood bakery on Fortess Road producing sourdough and viennoiserie with strong Kentish Town local following.,,official_website
GBR,London,Bakeries,Phoenicia Mediterranean Food Hall,"Lebanese flatbreads, pastries, manakish",Kentish Town,51.55,-0.143,4.5,412,14500.0,,https://www.phoenicia.co.uk,"Time Out, Guardian",Family-run Kentish Town Road institution with in-house bakery producing fresh Lebanese breads and pastries daily.,,official_website
GBR,London,Bakeries,Bear + Wolf,"Sourdough, brunch, cakes",Kentish Town,51.55,-0.143,4.4,154,3100.0,,https://www.bearandwolf.london,Time Out,Independent Kentish Town Road cafe-bakery baking sourdough and cakes on-site with strong neighbourhood reputation.,,official_website
GBR,London,Coffee Roasteries,Knoops Kentish Town,"Chocolate drinks, speciality cocoa",Kentish Town,51.55,-0.143,4.6,284,42000.0,8400.0,https://knoops.co.uk,"Evening Standard, Time Out",Independent British chocolate-drink specialist with a Kentish Town outpost offering bean-percentage tailored hot chocolates.,https://cdn.shopify.com/s/files/1/0283/1040/5173/files/knoops_hot_chocolate.jpg?v=1730456312,official_website
GBR,London,Coffee Roasteries,Fork Deli Patisserie,"Speciality coffee, pastries",Kentish Town,51.55,-0.143,4.5,92,2100.0,,,,Independent Kentish Town Road cafe serving speciality coffee alongside an in-house patisserie operation.,,google_maps
GBR,London,Coffee Roasteries,Coffee Room NW5,"Speciality espresso, brunch",Kentish Town,51.55,-0.143,4.6,132,3100.0,,,,Independent Kentish Town speciality coffee shop serving carefully sourced beans to a loyal local NW5 crowd.,,google_maps
GBR,London,Breweries,Camden Town Brewery (Wilkin Street arch),"Lagers, pale ales",Kentish Town,51.55,-0.143,4.6,1254,112000.0,8400.0,https://www.camdentownbrewery.com,"Evening Standard, Guardian",Originating Kentish Town railway-arch brewery on Wilkin Street where Camden Hells lager was first brewed.,http://camdentownbrewery.com/cdn/shop/files/Page_1.png?height=628&pad_color=fff&v=1657016621&width=1200,official_website
GBR,London,Breweries,The Beer Shop London,"Independent craft beer retail, tastings",Kentish Town,51.55,-0.143,4.7,92,4200.0,,https://www.thebeershoplondon.co.uk,Time Out,Independent Fortess Road bottle shop curating UK and European craft brewers with regular Kentish Town tasting events.,https://www.thebeershoplondon.co.uk/uploads/3/7/3/9/37396659/the-beer-shop-029_orig.jpg,official_website
GBR,London,Delicatessen,Salvino Italian Deli,"Italian charcuterie, cheese, pasta",Kentish Town,51.55,-0.143,4.8,214,8500.0,,,,Family-run Italian deli on Fortess Road specialising in imported salumi cheeses and store-cupboard staples for NW5.,,google_maps
GBR,London,Delicatessen,Maison D'Etre,"Coffee, cheese, charcuterie, pantry goods",Kentish Town,51.55,-0.143,4.5,112,5400.0,,,,Independent Kentish Town deli-cafe curating a tightly edited range of artisan cheese charcuterie and pantry staples.,,google_maps
GBR,London,Butcher Shops,M Moen & Sons (Kentish Town),"Dry-aged beef, game, sausages",Kentish Town,51.55,-0.143,4.7,64,2800.0,,,,Independent traditional butcher serving Kentish Town with dry-aged British beef game and house-made sausages.,,google_maps
GBR,London,Butcher Shops,Meat NW5,"British grass-fed meat, charcuterie",Kentish Town,51.55,-0.143,4.6,154,12400.0,,,,Independent butcher offering ethically sourced British grass-fed meats and house-cured products to NW5 households.,,google_maps
GBR,London,Seafood Producers,Sea Harvest Fishmongers,"Fresh fish, shellfish, smoked salmon",Kentish Town,51.55,-0.143,4.5,84,1800.0,,,,Independent Kentish Town Road fishmonger sourcing day-boat fish and shellfish from UK coastal markets.,,google_maps
GBR,London,Local Snacks,Ruby Violet Kentish Town,"Small-batch ice cream, sorbets",Kentish Town,51.55,-0.143,4.5,312,19500.0,,https://www.rubyviolet.co.uk,"Time Out, Guardian",North London small-batch ice cream maker with a Kentish Town presence serving hand-churned NW5-favourite flavours.,,official_website
GBR,London,Fruits & Vegetables,Earth Natural Foods,"Organic produce, wholefoods, bulk grains",Kentish Town,51.55,-0.143,4.6,184,6500.0,,https://www.earthnaturalfoods.co.uk,"Guardian, Time Out",Long-standing independent Kentish Town Road organic grocer and wholefoods shop with strong local sourcing ethos.,,official_website
GBR,London,Fruits & Vegetables,Greenlands Continental Supermarket,"Fresh fruit and veg, Mediterranean produce",Kentish Town,51.55,-0.143,4.4,96,,,,,Independent Kentish Town Road greengrocer-supermarket offering daily fresh produce and Mediterranean specialities at neighbourhood prices.,,google_maps
GBR,London,Fruits & Vegetables,Kentish Town Veg Box Scheme,"Organic veg boxes, UK seasonal produce",Kentish Town,51.55,-0.143,4.7,42,12400.0,,https://growingcommunities.org,Guardian,Community-supported organic veg-box scheme with a regular Kentish Town pickup supporting peri-urban UK growers.,,official_website
GBR,London,Bakeries,Rise Bakehouse,"Sourdough, viennoiserie, pastries",Marylebone,51.5176,-0.1538,4.6,54,8200.0,,,,Independent Marylebone microbakery known for naturally leavened sourdough and laminated pastries.,,google_maps
GBR,London,Bakeries,Comptoir Gourmand Marylebone,"French viennoiserie, croissants, kouign-amann",Marylebone,51.5176,-0.1538,4.4,118,15400.0,,,,French artisan bakery on Marylebone fringe favoured for traditional viennoiserie and laminated pastries.,,google_maps
GBR,London,Coffee Roasteries,Workshop Coffee Marylebone,"Specialty roasted beans, espresso, filter",Marylebone,51.5176,-0.1538,4.6,245,45000.0,,https://www.workshopcoffee.com,"Guardian, Standard",Pioneering London specialty roaster with Marylebone Lane cafe championing direct-trade beans.,,official_website
GBR,London,Coffee Roasteries,Back On Track Coffee Marylebone,"Specialty espresso, single origin filter",Marylebone,51.5176,-0.1538,4.6,42,2100.0,,,,Independent Marylebone coffee bar listed in Marylebone Village directory for craft specialty coffee.,,google_maps
